DATE,flight cancellation rate
12/1/2023 12:00:00 AM,0.0
12/2/2023 12:00:00 AM,0.0
12/3/2023 12:00:00 AM,0.0
12/4/2023 12:00:00 AM,0.0
12/5/2023 12:00:00 AM,0.0
12/6/2023 12:00:00 AM,0.0
12/7/2023 12:00:00 AM,0.0
12/8/2023 12:00:00 AM,0.0
12/9/2023 12:00:00 AM,0.0
12/10/2023 12:00:00 AM,0.0025673940949935813
12/11/2023 12:00:00 AM,0.0011961722488038277
12/12/2023 12:00:00 AM,0.0
12/13/2023 12:00:00 AM,0.0
12/14/2023 12:00:00 AM,0.0
12/15/2023 12:00:00 AM,0.0
12/16/2023 12:00:00 AM,0.0
12/17/2023 12:00:00 AM,0.015037593984962405
12/18/2023 12:00:00 AM,0.08235294117647059
12/19/2023 12:00:00 AM,0.0
12/20/2023 12:00:00 AM,0.0
12/21/2023 12:00:00 AM,0.0
12/22/2023 12:00:00 AM,0.0
12/23/2023 12:00:00 AM,0.0015082956259426848
12/24/2023 12:00:00 AM,0.0057361376673040155
12/25/2023 12:00:00 AM,0.005747126436781609
12/26/2023 12:00:00 AM,0.0015408320493066256
12/27/2023 12:00:00 AM,0.0
12/28/2023 12:00:00 AM,0.0047169811320754715
12/29/2023 12:00:00 AM,0.0
12/30/2023 12:00:00 AM,0.0
12/31/2023 12:00:00 AM,0.0
