"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-23","8.72","0.08","0.0","0.0","48","59","43","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-24","10.07","0.01","0.0","0.0","50","57","41",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-25","14.76","0.10","0.0","0.0","43","45","39","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-26","11.86","0.00","0.0","0.0","50","62","43","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-27","11.63","0.16","0.0","0.0","49","57","39","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-28","8.95","0.02","0.0","0.0","45","52","39","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-29","12.97","0.00","0.0","0.0","44","51","36",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-30","15.21","0.02","0.0","0.0","39","46","31",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-31","9.62","0.00","0.0","0.0","41","53","29",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-01","17.67","0.22","0.0","0.0","52","61","49","    1",,"    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-02","19.24","0.00","0.0","0.0","49","52","37",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-03","13.65","0.00","0.0","0.0","44","53","33",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-04","8.28","0.00","0.0","0.0","52","64","43",,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-05","11.41","0.00","0.0","0.0","51","54","48","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-06","8.28","0.02","0.0","0.0","55","74","48","    1","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-07","16.78","0.00","0.0","0.0","56","58","43",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-08","10.74","0.00","0.0","0.0","44","51","38",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-09","9.84","0.00","0.0","0.0","44","51","38",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-10","11.63","0.00","0.0","0.0","46","58","38",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-11","14.32","0.00","0.0","0.0","56","73","45",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-12","12.97","0.00","0.0","0.0","68","84","56",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-13","11.18","0.00","0.0","0.0","69","85","53",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-14","9.40","0.00","0.0","0.0","68","82","55",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-15","6.71","0.02","0.0","0.0","59","65","54","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-16","6.93","0.00","0.0","0.0","59","66","52","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-17","13.20","0.01","0.0","0.0","57","67","53","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-18","19.24","0.00","0.0","0.0","55","58","45",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-19","11.86","0.00","0.0","0.0","51","64","43",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-20","6.93","0.00","0.0","0.0","50","59","43",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-21","11.41","0.00","0.0","0.0","54","66","47",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-22","12.30","1.02","0.0","0.0","57","65","53","    1",,"    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-23","10.51","1.26","0.0","0.0","59","69","51","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-24","11.41","0.00","0.0","0.0","53","59","44",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-25","8.50","0.00","0.0","0.0","52","58","45",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-26","9.40","0.00","0.0","0.0","50","56","42",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-27","7.61","0.00","0.0","0.0","52","57","48",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-28","12.30","0.37","0.0","0.0","50","54","46",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-29","18.34","1.75","0.0","0.0","50","52","48","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-30","10.96","1.36","0.0","0.0","54","59","50","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-01","17.45","0.03","0.0","0.0","56","62","49",,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-02","14.32","0.10","0.0","0.0","52","57","46","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-03","10.51","0.01","0.0","0.0","51","56","47",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-04","9.40","0.16","0.0","0.0","50","56","47","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-05","6.71","0.00","0.0","0.0","52","61","44",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-06","8.05","0.00","0.0","0.0","58","72","48",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-07","10.07","0.00","0.0","0.0","61","73","53",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-08","10.07","0.00","0.0","0.0","66","78","57",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-09","8.50","0.00","0.0","0.0","60","63","50",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-10","8.72","0.00","0.0","0.0","55","66","44",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-11","9.84","0.00","0.0","0.0","62","75","51",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-12","9.17","0.00","0.0","0.0","68","83","56",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-13","9.62","0.00","0.0","0.0","71","80","64",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-14","8.28","0.00","0.0","0.0","65","69","56",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-15","12.08","0.00","0.0","0.0","62","72","51",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-16","13.42","0.00","0.0","0.0","67","78","56",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-17","16.11","0.00","0.0","0.0","64","68","49",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-18","10.51","0.00","0.0","0.0","52","57","42",,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-19","11.86","0.00","0.0","0.0","57","66","51",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-20","9.40","1.65","0.0","0.0","60","63","57","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-21","13.20","0.00","0.0","0.0","63","72","56","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-22","9.84","0.00","0.0","0.0","65","74","54",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-23","8.50","0.00","0.0","0.0","58","65","52",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-24","8.50","0.01","0.0","0.0","58","69","49",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-25","14.32","0.00","0.0","0.0","59","68","49",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-26","8.50","0.00","0.0","0.0","62","73","51",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-27","7.61","0.00","0.0","0.0","63","73","50",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-28","8.05","0.00","0.0","0.0","63","71","55",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-29","13.65","0.00","0.0","0.0","65","75","56",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-30","10.51","0.00","0.0","0.0","59","66","50",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-31","5.14","0.00","0.0","0.0","58","70","48","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-01","5.37","0.00","0.0","0.0","66","76","57",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-02","6.26","0.02","0.0","0.0","68","79","60",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-03","10.96","0.00","0.0","0.0","65","70","54",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-04","10.51","0.00","0.0","0.0","58","70","49",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-05","10.51","0.00","0.0","0.0","63","77","50",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-06","10.29","0.03","0.0","0.0","67","77","59",,,"    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-07","12.30","0.00","0.0","0.0","65","72","56",,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-08","5.59","0.00","0.0","0.0","62","71","51",,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-09","7.61","0.06","0.0","0.0","64","72","58",,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-10","10.51","0.03","0.0","0.0","65","80","56","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-11","10.07","0.02","0.0","0.0","68","76","62","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-12","12.75","0.18","0.0","0.0","69","76","65","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-13","12.08","0.00","0.0","0.0","70","80","64",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-14","12.53","0.24","0.0","0.0","67","72","61","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-15","12.30","0.00","0.0","0.0","69","80","61",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-16","6.49","0.20","0.0","0.0","69","78","61",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-17","14.32","0.00","0.0","0.0","68","81","60",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-18","10.29","0.00","0.0","0.0","71","82","64",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-19","8.95","0.00","0.0","0.0","69","77","63",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-20","10.29","0.00","0.0","0.0","67","75","61",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-21","14.54","0.00","0.0","0.0","65","72","60",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-22","11.63","0.00","0.0","0.0","65","73","58","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-23","8.95","0.00","0.0","0.0","66","70","63","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-24","8.05","0.03","0.0","0.0","69","76","66","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-25","6.26","0.00","0.0","0.0","72","83","65","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-26","9.62","0.01","0.0","0.0","72","81","68","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-27","9.62","0.02","0.0","0.0","71","78","66","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-28","6.93","0.17","0.0","0.0","72","83","67",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-29","8.95","0.00","0.0","0.0","73","82","65","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-06-30","8.50","0.00","0.0","0.0","73","83","67","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-01","8.50","0.00","0.0","0.0","72","80","65","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-02","9.62","0.47","0.0","0.0","74","84","69","    1",,"    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-03","9.40","0.18","0.0","0.0","78","87","73","    1",,"    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-04","5.82","0.14","0.0","0.0","76","82","72","    1",,"    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-05","7.38","0.00","0.0","0.0","78","88","70","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-06","7.61","0.00","0.0","0.0","77","84","71",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-07","6.49","0.00","0.0","0.0","78","84","74",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-08","6.71","0.00","0.0","0.0","78","84","73",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-09","10.07","0.53","0.0","0.0","77","81","74","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-10","9.84","0.00","0.0","0.0","78","87","71",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-11","10.51","0.00","0.0","0.0","79","86","70",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-12","9.84","0.00","0.0","0.0","81","90","72",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-13","14.54","0.00","0.0","0.0","79","85","72",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-14","10.51","0.12","0.0","0.0","77","84","71",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-15","8.50","0.00","0.0","0.0","78","86","72",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-16","9.40","0.45","0.0","0.0","77","81","74","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-17","9.40","0.00","0.0","0.0","78","88","74","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-18","8.95","1.39","0.0","0.0","77","83","70","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-19","5.37","0.12","0.0","0.0","74","78","70","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-20","7.38","0.00","0.0","0.0","76","84","70","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-21","10.74","0.04","0.0","0.0","77","83","73","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-22","8.95","0.00","0.0","0.0","78","86","70",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-23","9.62","0.00","0.0","0.0","77","86","68",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-24","10.29","0.00","0.0","0.0","77","83","71",,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-25","7.38","0.24","0.0","0.0","76","84","69","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-26","10.74","0.00","0.0","0.0","75","84","68",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-27","12.30","0.02","0.0","0.0","80","92","73","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-28","7.38","0.04","0.0","0.0","83","91","76",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-29","14.32","0.64","0.0","0.0","81","90","70",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-30","12.53","0.00","0.0","0.0","74","81","66",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-07-31","9.84","0.00","0.0","0.0","74","83","64",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-01","9.17","0.00","0.0","0.0","73","81","66",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-02","8.50","0.00","0.0","0.0","71","78","62",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-03","13.87","0.00","0.0","0.0","71","78","63",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-04","13.42","0.00","0.0","0.0","72","76","70",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-05","8.28","0.00","0.0","0.0","76","84","69",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-06","9.17","0.00","0.0","0.0","76","81","67",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-07","15.43","0.83","0.0","0.0","74","79","68","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-08","15.21","0.03","0.0","0.0","74","82","71","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-09","15.21","0.00","0.0","0.0","77","87","69",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-10","6.93","0.66","0.0","0.0","74","78","69","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-11","10.74","0.00","0.0","0.0","74","86","67",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-12","10.51","0.15","0.0","0.0","75","81","66","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-13","10.07","0.63","0.0","0.0","77","89","68","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-14","7.61","0.00","0.0","0.0","77","83","69",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-15","9.17","0.33","0.0","0.0","76","81","71","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-16","6.93","0.40","0.0","0.0","74","81","69","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-17","10.29","0.00","0.0","0.0","73","76","71","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-18","13.42","0.31","0.0","0.0","75","83","68","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-19","13.20","0.00","0.0","0.0","71","79","63",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-20","9.40","0.00","0.0","0.0","74","82","63",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-21","9.62","0.00","0.0","0.0","78","88","70",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-22","11.63","0.00","0.0","0.0","75","79","66",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-23","8.95","0.00","0.0","0.0","70","77","63",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-24","12.08","0.02","0.0","0.0","70","73","68","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-25","13.20","0.41","0.0","0.0","72","77","70","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-26","6.04","0.11","0.0","0.0","75","86","69","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-27","7.61","0.00","0.0","0.0","74","83","68",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-28","7.61","0.00","0.0","0.0","71","74","67",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-29","6.04","0.00","0.0","0.0","72","81","67",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-30","9.84","0.13","0.0","0.0","75","85","68","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-08-31","13.87","0.00","0.0","0.0","71","77","63",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-01","8.28","0.00","0.0","0.0","67","76","59",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-02","11.63","0.00","0.0","0.0","67","75","60",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-03","9.17","0.00","0.0","0.0","74","90","65",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-04","4.70","0.00","0.0","0.0","79","89","70",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-05","6.93","0.00","0.0","0.0","82","93","74",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-06","5.37","0.00","0.0","0.0","82","93","74",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-07","8.50","0.00","0.0","0.0","81","92","73",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-08","6.71","0.01","0.0","0.0","78","86","73","    1","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-09","6.93","0.00","0.0","0.0","78","84","73","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-10","6.49","1.11","0.0","0.0","74","80","69","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-11","5.37","0.40","0.0","0.0","75","82","70","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-12","6.93","0.00","0.0","0.0","73","81","69",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-13","9.62","0.02","0.0","0.0","75","79","70",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-14","12.97","0.00","0.0","0.0","72","80","63",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-15","15.88","0.00","0.0","0.0","64","71","58",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-16","13.65","0.00","0.0","0.0","67","78","61",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-17","7.61","0.00","0.0","0.0","68","73","56",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-18","8.50","0.70","0.0","0.0","67","71","62","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-19","11.86","0.00","0.0","0.0","66","76","59",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-20","8.72","0.00","0.0","0.0","67","76","56",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-21","7.16","0.00","0.0","0.0","66","74","57",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-22","13.20","0.00","0.0","0.0","64","73","57",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-23","20.13","0.96","0.0","0.0","61","63","58","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-24","16.33","0.56","0.0","0.0","63","65","62","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-25","15.21","0.35","0.0","0.0","61","62","57","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-26","11.41","0.01","0.0","0.0","59","61","53","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-27","9.84","0.00","0.0","0.0","58","67","51",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-28","9.84","0.62","0.0","0.0","59","67","54","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-29","14.54","8.05","0.0","0.0","59","61","57","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-09-30","12.08","0.22","0.0","0.0","60","68","56","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-10-01","10.51","0.00","0.0","0.0","66","77","59",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-10-02","8.05","0.00","0.0","0.0","69","78","61",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-10-03","5.82","0.00","0.0","0.0","65","75","56",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-10-04","6.04","0.00","0.0","0.0","69","78","61","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-10-05","6.04","0.00","0.0","0.0","66","74","57","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-10-06","8.05","0.00","0.0","0.0","67","72","64","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-10-07","12.75","1.88","0.0","0.0","65","67","54","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-10-08","18.12","0.00","0.0","0.0","56","61","50",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-10-09","13.42","0.00","0.0","0.0","55","62","49",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-10-10","6.71","0.00","0.0","0.0","57","64","51",,,,,,,,
